105.99,9.23,70000
107.13,9.83,67932
105.42,10.78,65864
106.83,11.36,63796
106.52,11.09,61728
107.31,10.28,59660
106.69,11.43,57592
107.95,11.89,55524
107.46,11.86,53456
107.31,12.51,51388
107.78,13.68,49320
107.79,13.97,47252
107.7,13.99,45184
108.19,14.59,43116
108.47,15.38,41048
108.66,15.84,38980
108.98,16.91,36912
109.26,17.4,34844
109.54,18.82,32776
109.8,19.51,30708
110.46,20.68,28640
111,22.27,26572
111.46,23.83,24504
111.85,25.45,22436
112.92,27.56,20368
113.37,29.86,18300
114.52,33.06,16232
115.55,36.87,14164
117.52,41.9,12096
119.62,48.8,10000
