11.66,-34.39,80000
19.05,0.33,77587
19.24,0.84,75174
19.36,0.83,72761
19.05,0.83,70348
19.39,0.68,67935
19.25,1.08,65522
19.39,0.97,63109
19.48,1.22,60696
19.68,1.17,58283
19.7,1.43,55870
19.83,1.39,53457
19.92,1.52,51044
19.93,1.65,48631
20,1.78,46218
20.14,1.82,43805
20.19,1.93,41392
20.22,2.15,38979
20.29,2.33,36566
20.43,2.5,34153
20.5,2.67,31740
20.62,2.84,29327
20.76,3.07,26914
20.87,3.38,24501
21,3.69,22088
21.18,4.15,19675
21.39,4.56,17262
21.62,5.17,14849
22.07,5.94,12436
22.52,7.03,10000
