24.68,-17.77,80000
20.1,0.63,77587
19.96,0.85,75174
20.6,0.58,72761
20.68,0.94,70348
20.67,1.04,67935
20.65,1.05,65522
20.76,1.21,63109
20.81,1.21,60696
20.96,1.35,58283
20.94,1.46,55870
20.98,1.55,53457
21.03,1.61,51044
21.22,1.78,48631
21.21,1.84,46218
21.34,1.96,43805
21.42,2.05,41392
21.59,2.21,38979
21.54,2.27,36566
21.59,2.59,34153
21.76,2.71,31740
21.79,2.93,29327
21.96,3.22,26914
22.14,3.46,24501
22.23,3.82,22088
22.39,4.14,19675
22.65,4.64,17262
22.93,5.3,14849
23.32,6.04,12436
23.82,7.14,10000
