13.78,-41.45,80000
19.21,0.62,77587
19.61,0.78,75174
19.58,0.99,72761
19.83,0.91,70348
19.81,0.98,67935
19.79,1.02,65522
19.92,1.16,63109
19.95,1.17,60696
20.11,1.32,58283
20.09,1.4,55870
20.19,1.31,53457
20.19,1.57,51044
20.36,1.73,48631
20.35,1.78,46218
20.49,1.9,43805
20.58,2,41392
20.62,2.2,38979
20.78,2.32,36566
20.8,2.43,34153
20.93,2.66,31740
20.97,2.87,29327
21.13,3.07,26914
21.3,3.4,24501
21.46,3.72,22088
21.62,4.13,19675
21.79,4.56,17262
22.12,5.17,14849
22.45,5.95,12436
23.01,7.03,10000
