16.1,14.29,100
33.01,-11.07,263
32.13,-8.24,426
31.34,-6.76,589
31.19,-6.25,752
31.17,-5.38,915
31.11,-4.66,1078
30.44,-3.74,1241
30.6,-3.42,1404
30.72,-2.97,1567
30.82,-2.76,1730
30.34,-3.22,1893
29.46,-2.48,2056
30.24,-2.81,2219
30.4,-2.43,2382
30.06,-2.45,2545
29.8,-2.27,2708
30.1,-2.28,2871
29.87,-2.22,3034
29.53,-2.33,3197
29.89,-1.79,3360
29.88,-2.16,3523
29.69,-2.09,3686
30.19,-1.91,3849
29.42,-1.38,4012
29.43,-1.44,4175
29.46,-1.6,4338
29.49,-1.8,4501
30.15,-1.32,4664
30.1,-1.54,4827
29.76,-1.18,4990
