25.28,18.21,80000
20.05,-1.93,77259
20.73,-1.87,74518
20.96,-2.08,71777
21.19,-2.32,69036
20.82,-2.29,66295
20.84,-2.33,63554
21.2,-2.45,60813
21.11,-2.68,58072
21.01,-2.81,55331
21.2,-2.95,52590
21.14,-3.04,49849
21.28,-3.16,47108
21.37,-3.41,44367
21.35,-3.64,41626
21.52,-3.86,38885
21.55,-4.04,36144
21.66,-4.35,33403
21.71,-4.74,30662
21.85,-5.1,27921
22.05,-5.57,25180
22.21,-6.05,22439
22.46,-6.73,19698
22.81,-7.53,16957
23.21,-8.67,14216
23.87,-10.15,11475
24.85,-12.45,8734
26.53,-16.46,5993
30.51,-25.7,3252
58.74,-106.32,500
