105.89,11.18,70000
105.48,11.13,67932
104.11,11.24,65864
102.99,9.89,63796
103.46,11.31,61728
103.17,11.74,59660
102.89,12.84,57592
102.78,12.84,55524
102.48,12.49,53456
102.87,12.59,51388
102.92,13.69,49320
102.58,14.44,47252
102.71,14.36,45184
103.13,15.06,43116
102.96,16,41048
103.27,16.6,38980
102.97,17.69,36912
103.68,18.15,34844
105.22,18.66,32776
105.53,20.12,30708
105.54,21.4,28640
106.05,22.42,26572
106.48,24.12,24504
107.01,25.84,22436
107.75,27.95,20368
108.53,30.65,18300
109.47,33.64,16232
110.64,37.54,14164
112.23,42.68,12096
114.77,49.8,10000
