24.1,-17.28,80000
19.09,1.59,77957
19.1,1.51,75914
19.02,1.45,73871
19.35,1.66,71828
19.28,1.64,69785
19.34,1.86,67742
19.3,1.89,65699
19.36,1.83,63656
19.51,1.87,61613
19.8,2.02,59570
19.83,2.17,57527
19.87,2.22,55484
19.84,2.23,53441
20.02,2.42,51398
20.03,2.51,49355
20.24,2.57,47312
20.24,2.73,45269
20.3,2.88,43226
20.49,3.03,41183
20.55,3.19,39140
20.64,3.37,37097
20.73,3.5,35054
20.88,3.68,33011
20.98,3.86,30968
21.12,4.06,28925
21.32,4.32,26882
21.47,4.55,24839
21.71,4.9,22796
21.89,5.26,20753
22.18,5.65,18710
22.48,6.2,16667
22.82,6.71,14624
23.28,7.42,12581
23.87,8.4,10538
24.64,9.67,8495
25.81,11.51,6452
27.76,14.84,4409
32.1,22.25,2366
60.57,96.01,300
