21.78,-4.07,33403
21.86,-4.45,30662
22.04,-4.81,27921
22.2,-5.19,25180
22.48,-5.7,22439
22.76,-6.36,19698
23.11,-7.17,16957
23.59,-8.18,14216
24.28,-9.6,11475
25.37,-11.73,8734
27.13,-15.5,5993
31.12,-23.86,3252
58.2,-95.55,500
14.34,42.23,80000
19.71,-1.7,77259
20.02,-1.63,74518
19.92,-1.8,71777
20.23,-2.03,69036
20.21,-2.03,66295
20.6,-2.18,63554
20.53,-2.02,60813
20.69,-2.44,58072
20.64,-2.56,55331
20.9,-2.69,52590
20.89,-2.78,49849
21.08,-2.9,47108
21.22,-3.14,44367
21.24,-3.38,41626
21.32,-3.51,38885
21.54,-3.75,36144
21.69,-4.07,33403
21.74,-4.35,30662
