36.41,2.1,70000
36.7,1.85,67932
37.12,2.25,65864
36.76,2.14,63796
36.87,2.46,61728
36.6,2.68,59660
36.74,2.73,57592
36.99,2.87,55524
36.88,2.84,53456
37.21,3.05,51388
37.02,3.37,49320
36.99,3.3,47252
37.32,3.48,45184
37.28,3.62,43116
37.35,3.67,41048
37.53,3.9,38980
37.57,4.15,36912
37.65,4.42,34844
37.78,4.66,32776
37.85,4.95,30708
38.03,5.32,28640
38.1,5.64,26572
38.25,5.96,24504
38.43,6.42,22436
38.72,6.99,20368
38.94,7.58,18300
39.21,8.38,16232
39.58,9.33,14164
40.16,10.56,12096
40.9,12.22,10000
