83.03,-59.34, 80000
80.805,-42.34, 76526
79.11625000000001,-29.487500000000004, 73052
77.9396875,-19.835625, 69578
77.12476562500001,-12.451718750000001, 66104
76.48857421875,-6.786289062500002, 62630
76.0889306640625,-2.4097167968750006, 59156
75.91919799804688,1.0427124023437497, 55682
75.89939849853516,3.7845343017578124, 52208
75.99204887390137,6.005900726318359, 48734
76.14653665542603,7.851925544738769, 45260
76.35990249156953,9.426444158554077, 41786
76.72242686867715,10.862333118915558, 38313
77.11182015150786,12.21174983918667, 34839
77.5938651136309,13.551312379390003, 31365
78.20539883522318,14.948484284542502, 27891
78.93904912641739,16.486363213406875, 24417
79.83678684481305,18.252272410055156, 20943
80.96759013360979,20.349204307541367, 17469
82.46069260020734,22.971903230656025, 13995
84.52551945015551,26.53642742299202, 10521
87.64913958761663,32.01982056724401, 7047
93.45435469071248,43.04986542543301, 3573
184.84326601803434,339.0073990690748, 100
