177.58,-127.38, 80000
174.14,-93.1725, 59823
172.0,-67.00937499999999, 44734
170.845,-46.69203125, 33452
170.37625,-30.544023437499995, 25015
170.5071875,-17.388017578124998, 18706
171.310390625,-6.206013183593748, 13988
172.63279296875,3.7529901123046896, 10460
174.6095947265625,13.109742584228517, 7822
177.2371960449219,22.504806938171388, 5849
180.6153970336914,32.38360520362854, 4373
184.84154777526857,43.435203902721405, 3270
190.15616083145144,56.003902927041054, 2445
196.5146206235886,70.87542719528079, 1828
204.07096546769145,88.8190703964606, 1367
213.1457241007686,110.38680279734547, 1022
224.31429307557647,137.5376020980091, 764
237.68821980668235,170.85070157350685, 571
253.71866485501175,213.19552618013014, 427
274.22399864125885,265.4716446350976, 319
300.6504989809441,333.5937334763232, 239
329.71037423570806,418.05530010724243, 178
375.53528067678104,525.2914750804318, 133
423.1064605075858,650.9511063103239, 100
