169.87,-121.86, 80000
167.04500000000002,-89.045, 59823
165.04875,-63.78125, 44734
163.9640625,-44.0909375, 33452
163.570546875,-28.413203125000003, 25015
163.83291015625,-15.589902343750005, 18706
164.7321826171875,-4.629926757812504, 13988
166.18913696289064,5.260054931640623, 10460
168.26435272216798,14.640041198730467, 7822
170.985764541626,24.08003089904785, 5849
174.50932340621952,34.15002317428589, 4373
179.00949255466463,45.32001738071442, 3270
184.4771194159985,58.21001303553581, 2445
190.98533956199887,73.54250977665185, 1828
198.97400467149913,91.7943823324889, 1367
208.55800350362432,114.53078674936667, 1022
220.08350262771822,142.410590062025, 764
234.39012697078869,177.44044254651874, 571
252.1550952280915,221.04533190988906, 427
273.0888214210686,275.9614989324168, 319
299.74411606580145,345.1161241993126, 239
335.12808704935105,426.0945931494844, 178
385.8485652870133,531.7284448621133, 133
442.54892396526,675.596333646585, 100
