177.36,-126.86, 80000
174.29500000000002,-92.8975, 59823
172.04625,-66.818125, 44734
170.79468749999998,-46.56859374999999, 33452
170.34101562499998,-30.453945312499993, 25015
170.51576171874999,-17.350458984374995, 18706
171.2543212890625,-6.197844238281246, 13988
172.57324096679685,3.6966168212890658, 10460
174.59993072509764,13.1024626159668, 7822
177.2049480438232,22.4668469619751, 5849
180.6087110328674,32.39263522148133, 4373
184.86153327465055,43.34447641611099, 3270
190.1436499559879,55.96335731208325, 2445
196.51273746699093,70.76751798406244, 1828
204.11205310024317,88.45563848804683, 1367
213.14903982518237,110.07922886603512, 1022
224.35177986888675,137.03192164952634, 764
238.16133490166504,171.14894123714475, 571
254.6710011762488,212.92170592785857, 427
275.3507508821866,264.6437794458939, 319
300.51056316164,330.0928345844205, 239
335.34792237122997,418.81962593831537, 178
375.41344177842245,518.9747194537365, 133
438.4750813338168,641.1510395903024, 100
