92.6,1.92, 30000
92.02999999999999,1.9175, 28426
91.58,1.975625, 26852
91.265,2.07921875, 25278
91.01625,2.1794140625, 23705
90.8421875,2.284560546875, 22131
90.75664062499999,2.42092041015625, 20557
90.69498046874999,2.5756903076171875, 18984
90.6762353515625,2.7417677307128905, 17410
90.66717651367188,2.953825798034668, 15836
90.69288238525391,3.222869348526001, 14263
90.74466178894042,3.517152011394501, 12689
90.8409963417053,3.8978640085458762, 11115
90.95574725627898,4.355898006409407, 9542
91.16431044220924,4.899423504807055, 7968
91.43323283165694,5.644567628605292, 6394
91.8899246237427,6.675925721453969, 4821
92.69494346780704,8.261944291090476, 3247
94.47120760085528,11.258958218317858, 1673
105.41590570064146,42.29921866373839, 100
