81.12,-57.96, 80000
79.0,-41.225, 76526
77.3825,-28.581250000000004, 73052
76.299375,-19.090937500000003, 69578
75.54203125,-11.838203125000001, 66104
74.9715234375,-6.281152343750001, 62630
74.623642578125,-1.9758642578125012, 59156
74.50523193359376,1.443101806640624, 55682
74.53142395019532,4.149826354980468, 52208
74.66606796264648,6.349869766235351, 48734
74.85205097198485,8.169902324676514, 45260
75.14903822898864,9.762426743507385, 41786
75.48677867174149,11.19432005763054, 38313
75.91258400380612,12.525740043222903, 34839
76.42443800285459,13.851805032417177, 31365
77.07082850214094,15.238853774312883, 27891
77.8381213766057,16.76664033073466, 24417
78.77359103245428,18.527480248050995, 20943
79.94769327434071,20.623110186038247, 17469
81.47576995575554,23.244832639528685, 13995
83.60682746681665,26.808624479646515, 10521
86.78762060011249,32.28146835973489, 7047
92.69571545008436,43.301101269801165, 3573
184.57428658756328,340.36082595235087, 100
