441.44,-315.32, 80000
428.1725,-229.87, 59823
418.83687499999996,-164.255, 44734
412.95265624999996,-112.98375, 33452
409.88949218749997,-72.1153125, 25015
409.197119140625,-38.571484375, 18706
410.7253393554687,-9.878613281249997, 13988
414.4215045166015,15.4910400390625, 10460
420.1236283874511,39.39578002929687, 7822
427.87022129058835,62.99433502197265, 5849
437.4501659679413,87.77825126647949, 4373
448.842624475956,115.01368844985961, 3270
462.64696835696697,146.5602663373947, 2445
479.49272626772523,183.602699753046, 1828
500.28954470079395,228.85452481478453, 1367
526.4671585255954,284.8733936110884, 1022
558.3828688941966,352.29004520831626, 764
597.4346516706474,436.6800339062372, 571
650.2159887529856,538.4275254296779, 427
713.3594915647392,665.4856440722584, 319
797.6346186735544,821.4142330541938, 239
900.3959640051658,983.6156747906455, 178
1049.2244730038742,1187.4742560929842, 133
1233.0008547529055,1503.6431920697382, 100
